Fecha;Mes;Fecha de busqueda;Precio;Moneda;Es directo;Aerolinea;Origen;Destino;Ciudad origen;País origen
2021-06-03;6;2021-04-03;63;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania
2021-06-03;6;2021-04-03;123;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-06-04;6;2021-04-03;46;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania
2021-06-04;6;2021-04-03;75;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-06-07;6;2021-04-03;26;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-06-12;6;2021-04-03;28;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-06-14;6;2021-04-03;22;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-06-16;6;2021-04-03;40;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania
2021-06-16;6;2021-04-03;58;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-06-19;6;2021-04-03;13;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-06-21;6;2021-04-03;13;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-06-26;6;2021-04-03;61;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-06-28;6;2021-04-03;28;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-07-01;7;2021-04-03;52;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania
2021-07-01;7;2021-04-03;78;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-07-05;7;2021-04-03;46;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-07-12;7;2021-04-03;52;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-07-12;7;2021-04-03;55;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-07-17;7;2021-04-03;81;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-07-19;7;2021-04-03;54;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-07-19;7;2021-04-03;66;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-07-24;7;2021-04-03;67;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-07-26;7;2021-04-03;53;€;False;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-07-26;7;2021-04-03;54;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-08-02;8;2021-04-03;44;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-08-06;8;2021-04-03;59;€;False;Lufthansa;FRA;VLC;Fráncfort del Meno;Alemania
2021-08-06;8;2021-04-03;130;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-08-07;8;2021-04-03;55;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-08-09;8;2021-04-03;44;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-08-14;8;2021-04-03;81;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-08-15;8;2021-04-03;54;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-08-16;8;2021-04-03;44;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-08-22;8;2021-04-03;45;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-08-23;8;2021-04-03;46;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-08-28;8;2021-04-03;47;€;True;Ryanair;FRA;VLC;Fráncfort del Meno;Alemania
2021-06-01;6;2021-04-03;95;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-02;6;2021-04-03;65;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-03;6;2021-04-03;65;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-04;6;2021-04-03;85;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-06;6;2021-04-03;65;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-07;6;2021-04-03;95;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-08;6;2021-04-03;75;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-09;6;2021-04-03;55;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-10;6;2021-04-03;65;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-11;6;2021-04-03;85;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-15;6;2021-04-03;75;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-16;6;2021-04-03;55;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-17;6;2021-04-03;65;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-18;6;2021-04-03;85;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-24;6;2021-04-03;65;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-25;6;2021-04-03;85;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-28;6;2021-04-03;95;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-29;6;2021-04-03;75;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-07-01;7;2021-04-03;65;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-07-02;7;2021-04-03;85;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-07-04;7;2021-04-03;171;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-07-05;7;2021-04-03;153;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-07-08;7;2021-04-03;85;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-07-09;7;2021-04-03;85;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-07-10;7;2021-04-03;201;€;False;Iberia;DUS;VLC;Düsseldorf;Alemania
2021-07-15;7;2021-04-03;85;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-07-16;7;2021-04-03;95;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-07-18;7;2021-04-03;95;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-07-19;7;2021-04-03;83;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-07-20;7;2021-04-03;65;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-07-27;7;2021-04-03;55;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-07-28;7;2021-04-03;75;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-07-29;7;2021-04-03;83;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-01;8;2021-04-03;65;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-02;8;2021-04-03;75;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-03;8;2021-04-03;55;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-04;8;2021-04-03;55;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-05;8;2021-04-03;78;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-08;8;2021-04-03;55;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-09;8;2021-04-03;75;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-10;8;2021-04-03;55;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-12;8;2021-04-03;55;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-13;8;2021-04-03;85;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-15;8;2021-04-03;55;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-16;8;2021-04-03;75;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-17;8;2021-04-03;55;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-22;8;2021-04-03;55;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-23;8;2021-04-03;75;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-25;8;2021-04-03;65;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-26;8;2021-04-03;65;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-08-27;8;2021-04-03;85;€;True;eurowings;DUS;VLC;Düsseldorf;Alemania
2021-06-01;6;2021-04-03;21;€;True;Ryanair;BER;VLC;Berlín;Alemania
2021-06-02;6;2021-04-03;85;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-06-03;6;2021-04-03;95;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-06-04;6;2021-04-03;115;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-06-05;6;2021-04-03;43;€;True;Ryanair;BER;VLC;Berlín;Alemania
2021-06-07;6;2021-04-03;115;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-06-08;6;2021-04-03;22;€;True;Ryanair;BER;VLC;Berlín;Alemania
2021-06-09;6;2021-04-03;85;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-06-10;6;2021-04-03;95;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-06-11;6;2021-04-03;115;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-06-12;6;2021-04-03;23;€;True;Ryanair;BER;VLC;Berlín;Alemania
2021-06-14;6;2021-04-03;115;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-06-15;6;2021-04-03;155;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-06-16;6;2021-04-03;85;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-06-17;6;2021-04-03;95;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-06-18;6;2021-04-03;115;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-06-21;6;2021-04-03;115;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-06-22;6;2021-04-03;35;€;True;Ryanair;BER;VLC;Berlín;Alemania
2021-06-23;6;2021-04-03;47;€;False;Ryanair;BER;VLC;Berlín;Alemania
2021-06-23;6;2021-04-03;110;€;True;eurowings;BER;VLC;Berlín;Alemania
2021-06-24;6;2021-04-03;46;€;False;Ryanair;BER;VLC;Berlín;Alemania
2021-06-25;6;2021-04-03;48;€;False;Ryanair;BER;VLC;Berlín;Alemania
2021-06-26;6;2021-04-03;123;€;True;Ryanair;BER;VLC;Berlín;Alemania
2021-06-28;6;2021-04-03;115;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-06-29;6;2021-04-03;155;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-07-01;7;2021-04-03;95;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-07-02;7;2021-04-03;115;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-07-05;7;2021-04-03;49;€;True;easyJet;BER;VLC;Berlín;Alemania
2021-07-06;7;2021-04-03;35;€;True;Ryanair;BER;VLC;Berlín;Alemania
2021-07-07;7;2021-04-03;95;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-07-08;7;2021-04-03;38;€;True;easyJet;BER;VLC;Berlín;Alemania
2021-07-09;7;2021-04-03;115;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-07-12;7;2021-04-03;35;€;True;easyJet;BER;VLC;Berlín;Alemania
2021-07-13;7;2021-04-03;155;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-07-14;7;2021-04-03;95;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-07-15;7;2021-04-03;38;€;True;easyJet;BER;VLC;Berlín;Alemania
2021-07-19;7;2021-04-03;39;€;True;easyJet;BER;VLC;Berlín;Alemania
2021-07-20;7;2021-04-03;28;€;True;Ryanair;BER;VLC;Berlín;Alemania
2021-07-21;7;2021-04-03;31;€;False;Ryanair;BER;VLC;Berlín;Alemania
2021-07-21;7;2021-04-03;139;€;True;eurowings;BER;VLC;Berlín;Alemania
2021-07-22;7;2021-04-03;115;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-07-23;7;2021-04-03;105;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-07-24;7;2021-04-03;43;€;True;Ryanair;BER;VLC;Berlín;Alemania
2021-07-26;7;2021-04-03;54;€;True;easyJet;BER;VLC;Berlín;Alemania
2021-07-27;7;2021-04-03;22;€;True;Ryanair;BER;VLC;Berlín;Alemania
2021-07-28;7;2021-04-03;85;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-07-29;7;2021-04-03;35;€;True;easyJet;BER;VLC;Berlín;Alemania
2021-08-02;8;2021-04-03;38;€;True;easyJet;BER;VLC;Berlín;Alemania
2021-08-03;8;2021-04-03;22;€;True;Ryanair;BER;VLC;Berlín;Alemania
2021-08-04;8;2021-04-03;85;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-08-05;8;2021-04-03;85;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-08-06;8;2021-04-03;115;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-08-09;8;2021-04-03;38;€;True;easyJet;BER;VLC;Berlín;Alemania
2021-08-10;8;2021-04-03;155;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-08-11;8;2021-04-03;85;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-08-12;8;2021-04-03;38;€;True;easyJet;BER;VLC;Berlín;Alemania
2021-08-13;8;2021-04-03;105;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-08-14;8;2021-04-03;64;€;True;Ryanair;BER;VLC;Berlín;Alemania
2021-08-15;8;2021-04-03;69;€;False;Ryanair;BER;VLC;Berlín;Alemania
2021-08-16;8;2021-04-03;39;€;True;easyJet;BER;VLC;Berlín;Alemania
2021-08-17;8;2021-04-03;155;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-08-19;8;2021-04-03;38;€;True;easyJet;BER;VLC;Berlín;Alemania
2021-08-21;8;2021-04-03;47;€;True;Ryanair;BER;VLC;Berlín;Alemania
2021-08-23;8;2021-04-03;48;€;True;easyJet;BER;VLC;Berlín;Alemania
2021-08-24;8;2021-04-03;155;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-08-25;8;2021-04-03;95;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-08-26;8;2021-04-03;31;€;False;easyJet;BER;VLC;Berlín;Alemania
2021-08-26;8;2021-04-03;47;€;True;Ryanair;BER;VLC;Berlín;Alemania
2021-08-27;8;2021-04-03;115;€;False;eurowings;BER;VLC;Berlín;Alemania
2021-06-01;6;2021-04-03;140;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-06-02;6;2021-04-03;71;€;False;Vueling Airlines;MUC;VLC;Múnich;Alemania
2021-06-02;6;2021-04-03;106;€;True;Lufthansa;MUC;VLC;Múnich;Alemania
2021-06-03;6;2021-04-03;81;€;False;KLM;MUC;VLC;Múnich;Alemania
2021-06-03;6;2021-04-03;130;€;True;Lufthansa;MUC;VLC;Múnich;Alemania
2021-06-04;6;2021-04-03;72;€;False;Vueling Airlines;MUC;VLC;Múnich;Alemania
2021-06-04;6;2021-04-03;106;€;True;Lufthansa;MUC;VLC;Múnich;Alemania
2021-06-05;6;2021-04-03;77;€;False;Air France;MUC;VLC;Múnich;Alemania
2021-06-05;6;2021-04-03;132;€;True;Lufthansa;MUC;VLC;Múnich;Alemania
2021-06-06;6;2021-04-03;78;€;False;Vueling Airlines;MUC;VLC;Múnich;Alemania
2021-06-06;6;2021-04-03;106;€;True;Lufthansa;MUC;VLC;Múnich;Alemania
2021-06-08;6;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-06-09;6;2021-04-03;84;€;False;TAP Air Portugal;MUC;VLC;Múnich;Alemania
2021-06-09;6;2021-04-03;102;€;True;Lufthansa;MUC;VLC;Múnich;Alemania
2021-06-10;6;2021-04-03;95;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-06-11;6;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-06-14;6;2021-04-03;140;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-06-15;6;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-06-16;6;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-06-17;6;2021-04-03;95;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-06-18;6;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-06-21;6;2021-04-03;140;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-06-22;6;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-06-23;6;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-06-24;6;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-06-25;6;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-06-28;6;2021-04-03;140;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-06-29;6;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-07-01;7;2021-04-03;95;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-07-02;7;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-07-05;7;2021-04-03;140;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-07-06;7;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-07-07;7;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-07-08;7;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-07-09;7;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-07-12;7;2021-04-03;140;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-07-13;7;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-07-14;7;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-07-15;7;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-07-26;7;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-07-27;7;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-08-02;8;2021-04-03;185;€;False;easyJet;MUC;VLC;Múnich;Alemania
2021-08-02;8;2021-04-03;263;€;True;Lufthansa;MUC;VLC;Múnich;Alemania
2021-08-03;8;2021-04-03;240;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-08-11;8;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-08-12;8;2021-04-03;83;€;False;Lufthansa;MUC;VLC;Múnich;Alemania
2021-08-12;8;2021-04-03;117;€;True;eurowings;MUC;VLC;Múnich;Alemania
2021-08-13;8;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-08-24;8;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-08-25;8;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-08-26;8;2021-04-03;95;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-08-27;8;2021-04-03;120;€;False;eurowings;MUC;VLC;Múnich;Alemania
2021-06-02;6;2021-04-03;115;€;False;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-03;6;2021-04-03;50;€;False;Ryanair;HAM;VLC;Hamburgo;Alemania
2021-06-03;6;2021-04-03;105;€;True;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-04;6;2021-04-03;115;€;False;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-05;6;2021-04-03;105;€;True;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-07;6;2021-04-03;155;€;False;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-08;6;2021-04-03;20;€;True;Ryanair;HAM;VLC;Hamburgo;Alemania
2021-06-09;6;2021-04-03;105;€;False;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-10;6;2021-04-03;95;€;True;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-11;6;2021-04-03;115;€;False;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-12;6;2021-04-03;37;€;True;Ryanair;HAM;VLC;Hamburgo;Alemania
2021-06-14;6;2021-04-03;155;€;False;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-15;6;2021-04-03;85;€;True;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-16;6;2021-04-03;105;€;False;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-17;6;2021-04-03;95;€;True;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-18;6;2021-04-03;115;€;False;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-19;6;2021-04-03;205;€;True;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-22;6;2021-04-03;105;€;True;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-23;6;2021-04-03;105;€;False;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-24;6;2021-04-03;115;€;False;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-24;6;2021-04-03;125;€;True;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-25;6;2021-04-03;115;€;False;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-26;6;2021-04-03;125;€;True;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-28;6;2021-04-03;155;€;False;eurowings;HAM;VLC;Hamburgo;Alemania
2021-06-29;6;2021-04-03;95;€;True;eurowings;HAM;VLC;Hamburgo;Alemania
2021-07-01;7;2021-04-03;95;€;True;eurowings;HAM;VLC;Hamburgo;Alemania
2021-07-02;7;2021-04-03;115;€;False;eurowings;HAM;VLC;Hamburgo;Alemania
